FEATURE,DATA_SOURC,Dataset_ID,Shape_Leng,Shape_Area,width,height,angle,area,perimeter
Giant Kelp,,"0",141.43748228900,986.07421875000,27.634133,58.227497,147.759933,1609.066406,171.723260
Giant Kelp,,"0",793.91823339100,9203.71289063000,101.438307,206.504996,171.488295,20947.517165,615.886606
Giant Kelp,,"0",131.38521271000,1134.75781250000,32.960526,43.966332,80.579916,1449.153446,153.853717
Giant Kelp,,"0",1641.88116350000,182535.72656300000,385.075220,576.616563,123.002323,222040.749879,1923.383566
Giant Kelp,,"0",118.27817802200,778.09570312500,23.545453,50.303431,144.797817,1184.417103,147.697770
Giant Kelp,,"0",217.52084911100,1552.20898438000,31.736373,85.465606,84.492248,2712.368337,234.403957
Giant Kelp,,"0",2701.64972094000,430373.76562500000,580.338995,1066.800073,77.832826,619105.682400,3294.278136
Giant Kelp,,"0",548.00078891100,7874.49218750000,80.123473,173.591096,73.960644,13908.721514,507.429138
Giant Kelp,,"0",6616.51672591000,528713.69335900003,468.274373,3064.342114,127.152088,1434952.881981,7065.232974
Giant Kelp,,"0",127.62389134700,831.98242187500,21.648990,52.516800,130.723628,1136.935669,148.331580
Giant Kelp,,"0",60.43810297340,261.86718750000,17.154277,20.306063,118.393019,348.335836,74.920681
Giant Kelp,,"0",92.54475842500,411.31250000000,13.132428,39.764106,30.587041,522.199259,105.793068
Giant Kelp,,"0",232.98040849000,1331.26171875000,35.268428,89.581176,27.080527,3159.387286,249.699209
Giant Kelp,,"0",192.05444542800,1483.40234375000,37.369339,67.618094,29.542424,2526.843509,209.974867
Giant Kelp,,"0",201.41158851100,1965.73828125000,38.373190,69.156713,108.149187,2653.763719,215.059807
Giant Kelp,,"0",491.07492580200,7930.03125000000,70.803935,203.102497,23.878881,14380.456003,547.812864
Giant Kelp,,"0",194.70138499800,1877.78320313000,32.032575,82.483685,36.934251,2642.164859,229.032521
Giant Kelp,,"0",428.09813737400,4239.68359375000,94.196981,126.557602,15.049863,11921.344075,441.509167
Giant Kelp,,"0",460.65483165600,5951.05664063000,60.385425,148.048806,87.421326,8939.989988,416.868461
Giant Kelp,,"0",323.21391069600,3881.66406250000,96.563310,76.839490,80.358664,7419.875474,346.805599
Giant Kelp,,"0",90.41891390180,601.44531250000,28.243181,27.806009,90.295336,785.330172,112.098382
Giant Kelp,,"0",171.81698254900,835.73437500000,16.010380,77.802796,107.214611,1245.652288,187.626350
Giant Kelp,,"0",91.44771275120,502.72656250000,17.688343,37.977788,8.046091,671.764132,111.332262
Giant Kelp,,"0",217.74079111300,1398.31054688000,44.053371,65.767635,21.739351,2897.286046,219.642013
Giant Kelp,,"0",182.41214263000,1149.29101563000,33.407308,71.439450,96.751258,2386.599734,209.693517
Giant Kelp,,"0",117.54605794900,586.30664062500,16.407149,50.814645,153.434949,833.723438,134.443587
Giant Kelp,,"0",276.72147401200,1910.17187500000,46.707609,91.199159,5.048025,4259.694624,275.813535
Giant Kelp,,"0",183.37817438600,1261.23828125000,33.631297,73.082378,158.164574,2457.855142,213.427349
Giant Kelp,,"0",513.45147589400,4862.48632813000,50.718913,226.912473,155.488262,11508.753994,555.262771
Giant Kelp,,"0",61.31304644880,246.68359375000,13.118593,22.404348,2.245743,293.913520,71.045882
Giant Kelp,,"0",629.12110369800,11708.10199230000,98.532050,225.728155,123.935789,22241.457801,648.520410
Giant Kelp,,"0",254.90222563700,2284.60937500000,39.886453,102.590088,175.387401,4091.954719,284.953082
Giant Kelp,,"0",301.37007481800,2087.60937500000,36.036741,123.885325,16.287363,4464.423445,319.844134
Giant Kelp,,"0",57.48271069590,113.53168300500,6.366542,25.173948,177.761284,160.270992,63.080979
Giant Kelp,,"0",1317.33613656000,29277.27767660000,214.644792,431.604828,71.981293,92641.728442,1292.499240
Giant Kelp,,"0",294.09501002000,4914.35546875000,77.131780,92.824908,115.884149,7159.750377,339.913376
Giant Kelp,,"0",934.91195440400,43932.62109380000,214.527112,327.150390,163.938324,70182.628475,1083.355005
Giant Kelp,,"0",239.24075371200,3350.66175002000,50.695192,85.878811,13.242705,4353.642849,273.148007
Giant Kelp,,"0",125.28471354300,855.91232813000,30.234589,46.776263,77.351580,1414.261076,154.021704
Giant Kelp,,"0",1454.19250141000,57262.73582660000,201.149341,515.099020,77.978375,103611.828516,1432.496722
Giant Kelp,,"0",485.88889075400,8510.69320000000,108.724726,122.065779,21.413717,13271.568376,461.581010
Giant Kelp,,"0",546.93023190700,9554.61523438000,106.706106,180.263656,158.888406,19235.232752,573.939524
Giant Kelp,,"0",197.70611066000,2090.07812500000,51.505664,58.011856,135.308039,2987.939167,219.035040
Giant Kelp,,"0",161.78319739400,1645.60351563000,34.027073,61.808322,87.735245,2103.156262,191.670789
Giant Kelp,,"0",1165.84454806000,29121.37043740000,225.369216,246.963116,155.402002,55657.883761,944.664663
Giant Kelp,,"0",2163.23135975000,100807.76517499999,262.960405,542.701015,70.407718,142708.878860,1611.322841
Giant Kelp,,"0",1406.35125382000,121052.44237100000,436.422721,421.553711,143.474098,183975.617817,1715.952865
Giant Kelp,,"0",117.13583233200,927.57421875000,28.699895,43.684972,156.554902,1253.754081,144.769732
Giant Kelp,,"0",336.00850541600,4084.88977422000,52.126342,122.924055,145.136359,6407.581300,350.100794
Giant Kelp,,"0",255.22810975800,1670.38867188000,77.512000,40.069976,25.581529,3105.903980,235.163952
Giant Kelp,,"0",328.02779342200,2711.92382813000,61.262498,88.172222,121.090610,5401.650602,298.869440
Giant Kelp,,"0",150.88487521300,1007.74609375000,19.389673,69.604198,131.371468,1349.602661,177.987743
Giant Kelp,,"0",275.81985915300,2335.41601563000,44.942496,84.827909,37.313278,3812.377946,259.540810
Giant Kelp,,"0",375.09836362800,6382.38671875000,101.763115,97.718104,175.982479,9944.098632,398.962438
Giant Kelp,,"0",312.86329948900,3256.71875000000,77.107328,80.795229,83.486560,6229.904183,315.805113
Giant Kelp,,"0",1578.22649839000,84011.56835940000,238.772612,607.782751,6.283074,145121.875121,1693.110726
Giant Kelp,,"0",980.50832611200,13188.93945310000,142.319953,216.908571,143.038583,30870.417731,718.457049
Giant Kelp,,"0",285.67090107600,5244.32421875000,68.349941,94.406963,67.734483,6452.710389,325.513809
Giant Kelp,,"0",305.34688672800,2272.74824687000,62.627379,69.740059,29.665846,4367.637118,264.734876
Giant Kelp,,"0",1461.68207096000,47971.45898440000,121.102283,706.015154,93.981072,85500.046972,1654.234874
Giant Kelp,,"0",122.21331518200,775.83789062500,21.271162,50.667130,145.136359,1077.748733,143.876584
Giant Kelp,,"0",364.26856201500,4260.89453125000,74.764308,123.743545,123.500908,9251.600557,397.015707
Giant Kelp,,"0",187.84880088000,2236.09002497000,47.944191,58.508247,24.330871,2805.130570,212.904876
Giant Kelp,,"0",547.08391920800,5682.65234375000,101.105079,147.229547,139.861151,14885.655051,496.669253
Giant Kelp,,"0",1097.52916996000,49471.22070310000,135.988052,473.483754,2.947490,64388.133334,1218.943611
Giant Kelp,,"0",342.54726907000,5456.13445312000,53.842516,134.224573,92.775237,7226.988794,376.134180
Giant Kelp,,"0",149.17556438000,1379.69510436000,51.591741,32.024203,42.550819,1652.184372,167.231887
Giant Kelp,,"0",285.45966828500,1469.63671875000,29.366989,125.836696,179.789355,3695.444857,310.407369
Giant Kelp,,"0",193.32419939700,1594.27343750000,25.419816,83.760893,170.727398,2129.186476,218.361418
Giant Kelp,,"0",198.53638125000,1467.10541927000,23.219472,85.095497,99.486966,1975.872533,216.629939
Giant Kelp,,"0",211.90680186600,2394.84765625000,38.706855,87.660917,170.247575,3393.078404,252.735543
Giant Kelp,,"0",162.47241890900,1808.20312500000,38.966601,61.494603,87.781906,2396.235657,200.922408
Giant Kelp,,"0",86.72672364500,462.21875000000,18.847051,36.279837,36.347458,683.767926,110.253775
Giant Kelp,,"0",229.04173950700,2854.81250000000,41.996548,90.553161,87.721692,3802.920147,265.099418
Giant Kelp,,"0",151.90342385300,990.22599986300,23.596341,63.488422,88.147798,1498.094447,174.169526
Giant Kelp,,"0",119.93550078500,773.68164062500,23.524508,46.496792,106.255899,1093.814141,140.042599
Giant Kelp,,"0",83.38104684140,211.53071904500,9.673204,38.091631,33.457657,368.468113,95.529670
Giant Kelp,,"0",66.48890512590,282.39320000100,17.268716,20.151622,144.981506,347.992649,74.840677
Giant Kelp,,"0",195.23555639700,918.91003436900,34.541905,63.741183,21.282176,2201.741843,196.566174
Giant Kelp,,"0",206.43347660900,873.23437500000,21.332274,94.196311,150.292988,2009.421492,231.057169
Giant Kelp,,"0",324.91313142600,1692.03320313000,36.629732,129.878877,122.269131,4757.428505,333.017219
Giant Kelp,,"0",161.09631356300,1118.66607943000,26.070064,70.121983,96.732921,1828.084588,192.384094
Giant Kelp,,"0",53.08818068030,191.61692499700,13.569131,18.750355,69.153953,254.426030,64.638973
Giant Kelp,,"0",217.50154158500,1459.88803778000,33.640780,82.922476,15.009547,2789.576769,233.126512
Giant Kelp,,"0",169.86664171000,1525.32165128000,36.280457,58.866103,179.445286,2135.689150,190.293121
Giant Kelp,,"0",30.77973302360,24.94956595960,2.686086,14.674623,162.969150,39.417294,34.721418
Giant Kelp,,"0",497.83577128800,11350.45332190000,107.500065,178.897107,46.317116,19231.450656,572.794344
Giant Kelp,,"0",212.98101956900,1777.52199374000,37.864390,82.102755,144.880671,3108.770680,239.934288
Giant Kelp,,"0",2845.31318790000,167654.29181600001,337.159398,922.797819,22.274650,311129.956886,2519.914433
Giant Kelp,,"0",308.97109674100,5587.73437500000,56.315965,130.698986,52.007457,7360.439467,374.029901
Giant Kelp,,"0",138.32455564500,1055.76953125000,24.542626,57.500682,28.097683,1411.217737,164.086616
Giant Kelp,,"0",103.32603124400,341.41601562500,9.880086,47.914171,136.058113,473.396113,115.588514
Giant Kelp,,"0",177.96723779900,1310.07617188000,31.437362,68.956265,15.436927,2167.803073,200.787254
Giant Kelp,,"0",71.78958612310,238.12500000000,9.935140,31.049046,110.498769,308.476613,81.968372
Giant Kelp,,"0",48.51685012130,164.00781250000,14.359191,15.631792,45.285051,224.459880,59.981965
Giant Kelp,,"0",164.82625289400,828.22265625000,28.558173,65.504839,77.455854,1870.698567,188.126026
Giant Kelp,,"0",46.89755831210,111.47265625000,10.645988,16.189626,50.343056,172.354559,53.671227
Giant Kelp,,"0",144.09007064300,449.22070312500,16.235100,65.988601,99.268647,1071.331553,164.447402
Giant Kelp,,"0",55.86055287850,204.54296875000,12.626068,22.519291,5.640549,284.330107,70.290719
Giant Kelp,,"0",101.60556825600,556.85937500000,22.027406,39.536629,3.559267,870.889372,123.128070
Giant Kelp,,"0",287.82978804700,4101.26171875000,72.170505,85.507070,72.015177,6171.088458,315.355151
Giant Kelp,,"0",72.02789568510,165.46679687500,6.754282,32.960566,175.453517,222.624955,79.429696
Giant Kelp,,"0",99.17652443960,553.65039062500,19.915687,37.568337,53.610000,748.199231,114.968047
Giant Kelp,,"0",39.03357800210,94.47460937500,8.824266,15.483067,178.090848,136.626699,48.614666
Giant Kelp,,"0",78.63377258340,269.17187500000,12.778049,34.740669,170.995221,443.917969,95.037436
Giant Kelp,,"0",73.56681357760,292.87695312500,13.284601,32.547619,32.053490,432.382145,91.664441
Giant Kelp,,"0",113.83666303200,490.10351562500,16.234733,49.108142,119.981639,797.257583,130.685750
Giant Kelp,,"0",35.76597436920,80.35937500000,7.844429,13.655091,30.160061,107.116392,42.999040
Giant Kelp,,"0",79.33194413750,196.46679687500,9.780994,35.930242,91.207204,351.433487,91.422472
Giant Kelp,,"0",84.95648741680,227.93945312500,11.891518,36.661676,19.451927,435.962987,97.106388
Giant Kelp,,"0",79.66202882400,288.35742187500,13.516808,34.944694,65.488980,472.340730,96.923005
Giant Kelp,,"0",126.33870820000,904.01171875000,24.954393,51.310108,6.645278,1280.412586,152.529002
Giant Kelp,,"0",61.08663981100,209.52734375000,10.910875,26.129409,95.349889,285.094714,74.080567
Giant Kelp,,"0",97.85494902490,409.58593750000,18.196034,37.398328,128.751628,680.501259,111.188724
Giant Kelp,,"0",61.75521040590,145.23828125000,8.427146,27.325061,165.422906,230.272278,71.504414
Giant Kelp,,"0",147.48924905200,1043.11718750000,21.684555,64.828329,33.111342,1405.773448,173.025767
Giant Kelp,,"0",105.71129941600,429.27929687500,14.352869,43.463231,139.921481,623.822080,115.632201
Giant Kelp,,"0",56.11921333610,100.10156250000,5.749354,27.188178,140.559947,156.314461,65.875064
Giant Kelp,,"0",207.55520782000,855.03515625000,18.056447,97.041466,74.942177,1752.224094,230.195827
Giant Kelp,,"0",199.48179202700,975.09179687500,30.083014,74.515078,116.962243,2241.638138,209.196184
Giant Kelp,,"0",105.69561958200,713.91601562500,24.129513,34.364963,73.898698,829.209819,116.988952
Giant Kelp,,"0",97.62059760930,661.62109375000,31.095450,28.120261,51.921118,874.412168,118.431422
Giant Kelp,,"0",3190.64750972000,80063.08789060000,320.845422,528.529954,175.601295,169576.416521,1698.750754
Giant Kelp,,"0",102.26464419400,651.83203125000,26.547206,35.183616,101.814975,934.026694,123.461643
Giant Kelp,,"0",4602.01407077000,147676.10156300000,453.303270,699.978425,1.988291,317302.509090,2306.563390
Giant Kelp,,"0",302.69788650500,1839.60937500000,59.600080,86.110155,140.228436,5132.172099,291.420469
Giant Kelp,,"0",1030.74700792000,19388.84960940000,207.530137,220.903997,24.357765,45844.236779,856.868268
Giant Kelp,,"0",272.81716162800,2233.80664063000,46.561828,102.624588,125.630060,4778.388407,298.372831
Giant Kelp,,"0",7741.21475290000,200769.98046900000,708.499276,799.403060,3.332544,566376.489136,3015.804672
Giant Kelp,,"0",101.44239983100,431.54882812500,13.941704,44.047847,155.436580,614.102028,115.979101
Giant Kelp,,"0",504.02265878200,10216.31054690000,139.476583,138.167230,11.616003,19271.093142,555.287626
Giant Kelp,,"0",49.68026619460,170.13867187500,11.894344,19.255363,13.907778,229.029916,62.299415
Giant Kelp,,"0",137.19391497600,554.55859375000,22.384714,46.193008,120.573995,1034.017284,137.155445
Giant Kelp,,"0",60.54801083810,236.38671875000,13.283349,23.042227,96.115504,306.077938,72.651151
Giant Kelp,,"0",40.66558929850,97.57617187500,7.263856,16.436102,169.088872,119.389486,47.399917
Giant Kelp,,"0",85.39572631070,281.02734375000,11.020912,37.127385,149.601272,409.177638,96.296593
Giant Kelp,,"0",81.04939546860,252.64257812500,22.537821,23.529711,146.821488,530.308412,92.135064
Giant Kelp,,"0",83.13214424140,262.04101562500,8.723146,38.310844,49.261223,334.191091,94.067980
Giant Kelp,,"0",176.50735674400,454.73437500000,25.944611,71.831512,67.033717,1863.640604,195.552245
Giant Kelp,,"0",176.00656811200,911.19335937500,24.398141,67.369110,179.284653,1643.681046,183.534503
Giant Kelp,,"0",57.31187767820,213.41601562500,18.244915,16.617274,19.895431,303.180742,69.724377
Giant Kelp,,"0",59.82992481390,121.47460937500,7.149877,27.229657,141.240156,194.688686,68.759066
Giant Kelp,,"0",662.44745984800,6088.12500000000,112.104159,128.267231,75.845214,14379.290008,480.742779
Giant Kelp,,"0",73.50946539330,304.43554687500,13.180887,31.464718,28.117870,414.732889,89.291210
Giant Kelp,,"0",51.50084474110,114.20703125000,6.872018,22.884601,148.626995,157.263389,59.513238
Giant Kelp,,"0",94.33311162290,488.17187500000,19.613045,37.630574,65.438956,738.050155,114.487239
Giant Kelp,,"0",125.10784605800,667.00195312500,14.774518,57.318658,92.602562,846.855525,144.186351
Giant Kelp,,"0",92.25550278300,434.62890625000,20.757379,35.420048,95.016241,735.227373,112.354855
Giant Kelp,,"0",84.12601609630,278.98632812500,13.238340,33.969793,96.548094,449.703659,94.416265
Giant Kelp,,"0",52.48007995270,189.56835937500,12.658739,19.700900,59.036243,249.388557,64.719279
Giant Kelp,,"0",102.84014405600,399.47851562500,14.171593,47.093819,2.877525,667.394442,122.530825
Giant Kelp,,"0",533.99107105000,6467.09765625000,113.343898,128.699488,106.020599,14587.301633,484.086772
Giant Kelp,,"0",319.88840537900,3280.40625000000,60.538596,109.164805,105.950899,6608.684003,339.406802
Giant Kelp,,"0",69.70963646780,154.09570312500,7.365198,32.605150,19.971576,240.143390,79.940696
Giant Kelp,,"0",462.17203404200,2517.94140625000,69.150305,154.064750,98.007504,10653.624528,446.430111
Giant Kelp,,"0",487.31571573700,2452.03320313000,84.114892,109.184304,47.834689,9184.025903,386.598391
Giant Kelp,,"0",111.26167176800,707.40820312500,26.913135,40.805573,89.864228,1098.205899,135.437416
Giant Kelp,,"0",417.19047937900,4576.30273438000,118.570245,82.680666,114.613845,9803.466917,402.501824
Giant Kelp,,"0",89.50023442270,220.94726562500,7.219466,41.657167,133.784572,300.742495,97.753267
Giant Kelp,,"0",146.41523303900,1153.97851563000,39.202026,44.511551,49.484606,1744.942975,167.427154
Giant Kelp,,"0",61.25512422610,249.92382812500,13.706951,23.079231,169.326019,316.345891,73.572364
Giant Kelp,,"0",186.29297336500,797.96679687500,30.907170,76.110107,50.562703,2352.347994,214.034554
Giant Kelp,,"0",96.29776518460,325.67578125000,10.734470,43.873286,146.598332,470.956493,109.215513
Giant Kelp,,"0",124.89211583600,780.15820312500,21.509762,54.505996,170.781074,1172.410985,152.031515
Giant Kelp,,"0",70.57237544070,261.57812500000,12.320723,28.433405,50.440332,350.320102,81.508255
Giant Kelp,,"0",94.08347632380,341.13085937500,12.111168,44.107050,167.768499,534.187878,112.436435
Giant Kelp,,"0",115.05545335900,343.39257812500,9.962357,55.052741,168.863691,548.455044,130.030195
Giant Kelp,,"0",106.26571874600,479.11523437500,13.530716,46.727198,39.403288,632.252463,120.515829
Giant Kelp,,"0",48.92612512450,179.42968750000,15.061985,14.893008,139.338267,224.318266,59.909986
Giant Kelp,,"0",173.59869907700,900.20312500000,24.625281,74.682041,151.969279,1839.066235,198.614644
Giant Kelp,,"0",46.80265827740,151.88476562500,16.617828,11.931590,5.552971,198.277115,57.098837
Giant Kelp,,"0",108.12136059900,329.79101562500,13.127229,47.557032,76.504267,624.292029,121.368521
Giant Kelp,,"0",196.88468238400,2128.71875000000,32.103384,84.449901,45.464550,2711.127638,233.106571
Giant Kelp,,"0",261.92311919000,1088.11718750000,27.517495,116.368473,18.345644,3202.168811,287.771934
Giant Kelp,,"0",544.28468490100,4247.95312500000,63.871463,186.703669,128.131463,11925.036583,501.150265
Giant Kelp,,"0",84.79600183430,243.49023437500,9.455233,36.545327,156.817682,345.544578,92.001120
Giant Kelp,,"0",190.85409048800,1806.38281250000,39.698184,64.562534,177.549649,2563.015390,208.521437
Giant Kelp,,"0",199.32405027800,2060.13671875000,34.680044,85.791341,156.641900,2975.247478,240.942770
Giant Kelp,,"0",49.07962449590,122.35546875000,8.216937,20.688702,158.385221,169.997770,57.811279
Giant Kelp,,"0",34.87508793840,72.28515625000,7.300878,14.212846,8.130102,103.766250,43.027448
Giant Kelp,,"0",46.40315635530,109.21875000000,9.314426,17.669805,66.649270,164.584089,53.968462
Giant Kelp,,"0",118.80359212300,798.29492187500,24.636641,47.452861,160.346176,1169.079115,144.179005
Giant Kelp,,"0",245.33648887100,1313.20312500000,26.671510,102.091152,74.983709,2722.925191,257.525324
Giant Kelp,,"0",77.35187252370,245.93554687500,10.276135,33.606388,101.093723,345.343775,87.765046
Giant Kelp,,"0",146.33299076300,537.45312500000,10.239269,70.122628,60.157132,718.004425,160.723794
Giant Kelp,,"0",268.34238899000,875.69921875000,27.061611,105.048880,103.438530,2842.791963,264.220982
Giant Kelp,,"0",105.40313410600,404.03906250000,13.768955,43.293382,160.528341,596.104621,114.124673
Giant Kelp,,"0",113.34127527200,499.96484375000,25.712994,37.775845,117.710814,971.330072,126.977678
Giant Kelp,,"0",136.43650083000,908.77539062500,31.845295,42.338810,13.745957,1348.291863,148.368208
Giant Kelp,,"0",168.75913351500,1362.05273438000,36.891572,57.695006,177.929969,2128.459481,189.173156
Giant Kelp,,"0",85.13096861230,344.04492187500,11.929149,36.944045,14.435975,440.711007,97.746387
Giant Kelp,,"0",72.18688301430,233.75390625000,9.671348,30.889745,125.298073,298.745479,81.122186
Giant Kelp,,"0",54.49115227640,172.66015625000,10.796018,22.580899,176.886561,243.783790,66.753833
Giant Kelp,,"0",90.05911164540,252.97851562500,11.342877,37.854616,0.462053,429.380256,98.394986
Giant Kelp,,"0",2747.20181631000,48342.34960940000,246.065516,647.349127,146.389112,159290.296686,1786.829285
Giant Kelp,,"0",44.65410366220,102.12500000000,8.826798,18.279451,7.045769,161.349021,54.212498
Giant Kelp,,"0",129.17481224400,466.54492187500,20.624818,49.853904,156.174670,1028.227701,140.957444
Giant Kelp,,"0",57.29775099990,222.94140625000,12.743232,22.685304,161.323298,289.084088,70.857072
Giant Kelp,,"0",106.53606724500,494.43554687500,23.795618,39.615102,178.806511,942.665823,126.821439
Giant Kelp,,"0",146.77255226600,634.58007812500,22.774773,56.382006,120.552857,1284.087400,158.313558
Giant Kelp,,"0",110.65624163900,748.20117187500,25.002233,41.052178,140.630683,1026.396144,132.108823
Giant Kelp,,"0",209.24906021000,1640.11523438000,38.977233,85.281312,6.156787,3324.029584,248.517091
Giant Kelp,,"0",327.55279943700,2720.61132813000,58.660133,100.785820,166.941121,5912.109641,318.891907
Giant Kelp,,"0",137.06793935600,691.56250000000,25.441097,53.425088,67.025792,1359.192847,157.732370
Giant Kelp,,"0",66.66286005300,240.93359375000,18.495163,19.594952,51.245253,362.411836,76.180230
Giant Kelp,,"0",54.56376494800,132.97070312500,7.120124,24.754620,65.820893,176.255966,63.749488
Giant Kelp,,"0",35.70147010350,88.87500000000,10.700852,10.969618,164.791961,117.384253,43.340939
Giant Kelp,,"0",304.02498796300,2652.29296875000,52.171324,92.988365,131.613912,4851.326153,290.319379
Giant Kelp,,"0",1614.75859529000,29006.38476560000,185.958114,404.406934,49.747707,75202.750902,1180.730097
Giant Kelp,,"0",154.84097306000,1121.80273438000,29.978669,63.797875,51.281687,1912.575381,187.553089
Giant Kelp,,"0",87.21610141110,323.45898437500,11.003908,40.837728,160.862463,449.374587,103.683271
Giant Kelp,,"0",201.58023699600,812.57226562500,19.412676,90.837229,152.720463,1763.393672,220.499809
Giant Kelp,,"0",76.00087669380,251.24218750000,9.291380,33.897604,11.951875,314.955519,86.377968
Giant Kelp,,"0",58.45856801920,193.27929687500,12.826941,23.438595,11.742578,300.645478,72.531072
Giant Kelp,,"0",73.12156254600,268.52148437500,16.136677,27.317515,70.484127,440.813924,86.908385
Giant Kelp,,"0",89.89652210830,471.67773437500,20.060983,33.799815,66.317912,678.057523,107.721596
Giant Kelp,,"0",40.33229823750,103.47851562500,8.703898,15.830951,19.586994,137.790983,49.069698
Giant Kelp,,"0",114.31921513100,824.13867187500,32.325597,35.779415,157.241357,1156.590956,136.210024
Giant Kelp,,"0",50.77407642180,140.52734375000,9.218723,21.300966,120.033280,196.367709,61.039378
Giant Kelp,,"0",44.86733102260,131.01757812500,8.871241,17.485057,163.342154,155.114152,52.712596
Giant Kelp,,"0",207.40305755400,1326.75976563000,46.483995,60.145464,17.263637,2795.801472,213.258919
Giant Kelp,,"0",629.96216134800,3268.37304688000,78.938756,256.661038,11.109237,20260.502931,671.199587
Giant Kelp,,"0",95.77348564840,369.20898437500,14.495917,41.057103,176.572586,595.160363,111.106040
Giant Kelp,,"0",94.86212198250,593.94335937500,24.171147,32.417816,1.188539,783.575809,113.177927
Giant Kelp,,"0",220.79339896900,676.15820312500,22.327756,96.956804,9.903271,2164.827861,238.569119
Giant Kelp,,"0",47.98949741610,117.40234375000,7.510631,19.724247,10.359052,148.141536,54.469756
Giant Kelp,,"0",209.91111953000,1309.85742188000,57.453488,62.246067,116.313878,3576.253666,239.399110
Giant Kelp,,"0",82.81806076510,440.74609375000,16.984030,31.499557,179.789355,534.989441,96.967176
Giant Kelp,,"0",844.99515749700,9974.46289063000,132.562067,278.757008,158.706201,36952.605186,822.638150
Giant Kelp,,"0",315.31476507900,2899.20507813000,37.548834,139.396474,131.064252,5234.175099,353.890617
Giant Kelp,,"0",111.40103646400,597.66015625000,19.450986,47.321060,14.437107,920.441262,133.544092
Giant Kelp,,"0",138.48005426800,435.50390625000,16.696211,61.576236,26.330980,1028.089844,156.544894
Giant Kelp,,"0",4292.45336441000,127802.25781300000,355.307183,1018.954889,3.403963,362041.991800,2748.524145
Giant Kelp,,"0",437.40417636800,2963.10546875000,52.436712,112.593460,179.429654,5904.030806,330.060343
Giant Kelp,,"0",135.04259028000,578.42578125000,15.261424,60.406178,35.583007,921.884273,151.335203
Giant Kelp,,"0",69.36468887110,317.65039062500,14.814791,25.971330,177.551343,384.759824,81.572242
Giant Kelp,,"0",115.01107355200,479.51367187500,20.408751,44.233451,3.850639,902.749485,129.284404
Giant Kelp,,"0",53.05422534760,183.88671875000,13.499377,18.244337,173.418055,246.287181,63.487428
Giant Kelp,,"0",68.75607089600,219.74414062500,10.971815,30.080043,177.745425,330.032674,82.103717
Giant Kelp,,"0",173.02125002100,697.42382812500,22.673108,73.046368,35.556449,1656.188170,191.438952
Giant Kelp,,"0",275.80534132700,3047.02734375000,64.366655,90.881834,14.005104,5849.759648,310.496978
Giant Kelp,,"0",662.74411811100,5328.54296875000,94.781227,154.432971,1.131367,14637.346549,498.428397
Giant Kelp,,"0",137.77560773600,461.66406250000,17.498474,59.700584,56.192563,1044.669096,154.398115
Giant Kelp,,"0",121.47975954100,624.10351562500,16.164341,51.775517,6.636649,836.917124,135.879717
Giant Kelp,,"0",186.96592402900,1488.00781250000,33.616475,74.488138,22.128326,2504.028625,216.209226
Giant Kelp,,"0",48.01053538440,144.47460937500,12.382215,17.437093,173.220432,215.909843,59.638617
Giant Kelp,,"0",140.89606565900,450.03710937500,15.597041,65.265034,164.934184,1017.941384,161.724149
Giant Kelp,,"0",48.89201348610,121.06445312500,7.179427,21.869925,134.474365,157.013520,58.098703
Giant Kelp,,"0",140.95601614600,735.55273437500,27.710342,55.633364,58.829500,1541.619545,166.687412
Giant Kelp,,"0",57.85011910590,148.16015625000,7.233222,26.152364,131.909911,189.165859,66.771172
Giant Kelp,,"0",224.62402927700,1876.43750000000,41.165686,82.091112,39.507675,3379.336925,246.513595
Giant Kelp,,"0",48.46169954710,112.57617187500,7.844444,21.850538,3.782645,171.405320,59.389964
Giant Kelp,,"0",248.26227404800,2208.14453125000,33.693840,110.905997,5.083670,3736.848895,289.199674
Giant Kelp,,"0",146.34103314800,1468.04687500000,41.056870,48.516484,158.073126,1991.934979,179.146708
Giant Kelp,,"0",196.67528919600,681.48828125000,14.833916,92.158993,179.193071,1367.078772,213.985819
Giant Kelp,,"0",44.21646282670,74.59375000000,5.341170,20.566958,17.121808,109.851615,51.816255
Giant Kelp,,"0",204.66885196700,1043.26562500000,22.208134,84.062743,174.440722,1866.876644,212.541753
Giant Kelp,,"0",236.68059769500,978.61914062500,20.574110,108.018405,145.280249,2222.382521,257.185030
Giant Kelp,,"0",74.20389746280,318.91992187500,15.505849,29.842006,2.815557,462.725653,90.695711
Giant Kelp,,"0",123.03092348000,393.87500000000,12.277820,57.313486,164.823692,703.684686,139.182612
Giant Kelp,,"0",78.60960316550,224.49804687500,8.857358,35.394838,9.047572,313.504763,88.504392
Giant Kelp,,"0",165.43968919500,579.20703125000,31.821865,58.284932,146.959306,1854.735205,180.213593
Giant Kelp,,"0",163.49160302700,1539.22656250000,38.375426,63.120123,28.986758,2422.261609,202.991098
Giant Kelp,,"0",145.55912225700,605.98828125000,16.225011,64.962327,41.633539,1054.014440,162.374674
Giant Kelp,,"0",96.76890897380,334.36914062500,16.151600,38.788084,26.283732,626.489599,109.879367
Giant Kelp,,"0",100.60810246500,290.14257812500,10.182815,45.818964,174.764046,466.566023,112.003558
Giant Kelp,,"0",359.57739754200,2608.56445313000,61.179488,115.381721,59.877002,7058.994580,353.122417
